Timestamp,Chamber_Temperature,Gas_Flow_Rate,Vacuum_Pressure
2025-07-01 03:57:06,79.46736447212996,47.56928448784996,0.4929401626929119
2025-07-01 00:28:48,74.0315816997781,34.52468974511065,0.5578129002117641
2025-07-01 05:18:09,75.5745636318574,31.129064758021585,0.4947614012125774
2025-07-01 00:21:57,89.37041349004957,74.38399345170654,0.4461460417910243
2025-07-01 04:23:36,69.66291507055655,50.12246940973343,0.4383302095366761
2025-07-01 04:42:39,68.72265995153792,53.610374198447616,0.5439583101543332
2025-07-01 03:19:57,79.9805239465855,51.28459115739816,0.5235515804144197
2025-07-01 05:01:39,73.87443719657442,62.74118092607574,0.5073871984412358
2025-07-01 05:52:33,71.5951658204351,63.30257779156228,0.5044291926603318
2025-07-01 08:14:48,76.27618978019466,53.02654430644272,0.509730823118532
2025-07-01 01:38:09,74.32677954087602,45.12221968491458,0.5052722814354417
2025-07-01 05:29:30,78.66420903498816,46.52935946813057,0.5498210038621096
2025-07-01 04:07:27,76.89176984676364,44.98632684434463,0.5183962463554603
2025-07-01 05:31:30,83.66941569189304,41.57526206463407,0.4234301967834541
2025-07-01 01:15:39,72.62521647739311,55.06826911377817,0.5670721068660566
2025-07-01 02:53:15,74.39740812810403,51.00261960862199,0.570070841966686
2025-07-01 01:55:12,77.11007179705346,56.00884448841404,0.4346618770572227
2025-07-01 03:06:09,74.98657137068379,53.48079883698492,0.5334864212469073
2025-07-01 06:54:12,75.51214332039004,44.28447839807392,0.4797891266662996
2025-07-01 08:02:45,79.37995191289644,38.90663667778823,0.4979050605472144
2025-07-01 00:59:24,75.24358339696904,56.042883913587815,0.5255125143485412
2025-07-01 02:17:39,75.27615218240555,52.12858315226104,0.5325607370329404
2025-07-01 05:11:33,75.27769370445833,51.3886579819882,0.4995846505175103
2025-07-01 04:26:09,81.03513256713843,57.91023038693718,0.5277647341707647
2025-07-01 00:39:57,82.84792033140539,54.49782617944353,0.5142663630732505
2025-07-01 00:48:33,79.97205140608816,55.166118585768,0.4418736730597449
2025-07-01 05:34:21,69.8726507780087,36.27919564562978,0.5027551038197037
2025-07-01 01:41:00,70.88525687068821,20.58371528236237,0.5135187387091391
2025-07-01 07:32:42,68.96602056788997,51.140338884444105,0.5499188833666291
2025-07-01 00:47:36,79.39653646354488,48.58656794525295,0.4515349892459654
2025-07-01 04:27:57,69.98263955678469,35.06642811118225,0.4904704480725257
2025-07-01 02:30:18,77.28835805596793,58.22360939114881,0.469500545013472
2025-07-01 07:30:03,73.05078472791203,57.246049784433545,0.4836711405860206
2025-07-01 06:11:54,64.88561921385455,54.42436912880715,0.5629650120163444
2025-07-01 02:37:42,76.05436179255257,30.87251794148612,0.4764374714691309
2025-07-01 06:31:15,75.46265695870538,63.20806533765698,0.544319883115741
