Timestamp,Chamber_Temperature,Gas_Flow_Rate,Vacuum_Pressure
2025-07-01 05:12:36,74.07772764672715,56.5274315390212,0.5499743623461455
2025-07-01 03:46:03,76.22120526430285,59.152873254932814,0.557100615412457
2025-07-01 05:17:00,72.40599978814313,52.23074273237132,0.432723771857617
2025-07-01 02:17:30,74.77700664002388,46.819800939943846,0.392305376082995
2025-07-01 06:14:21,85.66632340780927,69.29353344007963,0.529751554571458
2025-07-01 00:29:06,80.71027296176123,63.4621276611262,0.4041790484816447
2025-07-01 08:16:30,73.46702737678874,40.37142894766461,0.473302546900172
2025-07-01 06:47:54,82.01181326725113,46.84866830259935,0.4980218934364867
2025-07-01 01:52:27,72.14801630201629,35.35547944875185,0.5028548706452894
2025-07-01 03:52:00,76.76756992224213,25.09248261699179,0.5167776142210534
2025-07-01 06:52:09,79.5386275985435,34.078676658620175,0.5063940491119734
2025-07-01 02:46:51,69.0027687102232,45.015856781925365,0.4788901759084943
2025-07-01 03:18:39,75.85399451966902,44.914170210870026,0.4629800698948378
2025-07-01 06:58:06,78.65859237931066,66.08554236738657,0.4724278309078225
2025-07-01 07:45:51,79.22887531792182,62.758973845506944,0.506663745405451
2025-07-01 00:01:57,78.66109036545498,70.84071273652489,0.6096974400150127
2025-07-01 04:00:57,64.87481842745127,41.290564493352605,0.5463743070772951
2025-07-01 01:28:00,79.92148222598523,30.45081510436877,0.5228127848366845
2025-07-01 04:09:39,74.64093428574483,49.28288483624591,0.5562444573745238
2025-07-01 06:46:21,72.21053870048172,61.11888084947179,0.4778266294145318
2025-07-01 02:31:36,75.66254048421091,47.9775475614958,0.523932756141931
2025-07-01 02:31:57,74.4534187138198,43.40275329265561,0.5299621480919007
2025-07-01 02:07:15,76.64267376956974,44.495068836878815,0.5341382067944617
2025-07-01 02:09:36,80.1988114480239,48.73013565720085,0.5252443950896587
2025-07-01 05:03:51,81.62761284677029,65.53928163634855,0.4878521205193105
2025-07-01 06:49:21,67.33499210698285,47.17027539631807,0.5425746916324378
2025-07-01 02:26:21,75.65075530992792,39.46827405512244,0.3883865933277427
2025-07-01 07:08:45,77.62017508672427,38.541218070296246,0.5166735425679629
2025-07-01 04:53:03,77.38905923134692,35.027369109611946,0.3985433141421203
2025-07-01 02:37:15,77.31730177833109,63.60112010506813,0.4942125747423394
2025-07-01 00:52:48,80.59456135853587,51.84832888359093,0.501759245618738
2025-07-01 03:09:21,74.58834724991398,37.824771675898816,0.623084825488603
2025-07-01 06:16:57,82.85195920168908,54.57348684760896,0.5216249735634984
2025-07-01 06:44:39,78.63556881669372,69.75457527157876,0.5564597521286422
2025-07-01 07:15:27,78.86311492984017,60.36189345096718,0.5245222389107045
2025-07-01 06:22:00,68.33016684506055,70.74922501490266,0.5104000452871205
2025-07-01 00:38:15,72.98621355046791,48.63156825141901,0.5439182206804383
2025-07-01 01:57:12,76.95642478560437,50.30851948510463,0.493397657542193
2025-07-01 02:47:30,71.48083370965269,46.04196165838366,0.560091677544227
2025-07-01 05:14:36,73.72781636157168,51.61870828779082,0.4652526379726465
2025-07-01 02:36:06,77.39249865897945,59.160944020171456,0.5349168617594936
2025-07-01 06:49:03,64.70659656897354,37.73123078785489,0.5223303286022434
2025-07-01 07:50:51,75.46402273028214,39.3960776593517,0.4732086701908264
2025-07-01 00:04:48,72.35774501049805,39.6056903709933,0.4504721940026067
2025-07-01 05:34:03,67.93541200292563,48.258323347190135,0.4360140326602605
2025-07-01 06:29:33,71.30185475765705,54.37021621142969,0.5042248017987351
2025-07-01 05:01:57,73.64972550927844,34.921540359086805,0.5251578095824919
2025-07-01 07:02:18,80.7820888574872,52.61481686737721,0.5321645616631642
2025-07-01 04:23:27,80.97592701201549,68.7341512361215,0.4933688191577774
2025-07-01 05:44:51,66.06505495094603,57.88279969131077,0.5543274694676306
