timestamp,actual,predicted
2025-07-10 03:00:00.000000000,324.28192337549143,324.28192337549143
2025-07-10 03:00:00.450112528,323.17673660663405,323.17673660663405
2025-07-10 03:00:00.900225056,322.0943763549185,322.0943763549185
2025-07-10 03:00:01.350337584,321.03460066473554,321.03460066473554
2025-07-10 03:00:01.800450112,319.9971675804768,319.9971675804768
2025-07-10 03:00:02.250562640,318.9818351465333,318.9818351465333
2025-07-10 03:00:02.700675168,317.98836140729594,317.98836140729594
2025-07-10 03:00:03.150787696,317.01650440715605,317.01650440715605
2025-07-10 03:00:03.600900225,316.06602219050484,316.06602219050484
2025-07-10 03:00:04.051012753,315.1366728017335,315.1366728017335
2025-07-10 03:00:04.501125281,314.22821428523304,314.22821428523304
2025-07-10 03:00:04.951237809,313.3404046853947,313.3404046853947
2025-07-10 03:00:05.401350337,312.4730020466095,312.4730020466095
2025-07-10 03:00:05.851462865,311.6257644132689,311.6257644132689
2025-07-10 03:00:06.301575393,310.7984498297638,310.7984498297638
2025-07-10 03:00:06.751687921,309.9908163404854,309.9908163404854
2025-07-10 03:00:07.201800450,309.2026219898249,309.2026219898249
2025-07-10 03:00:07.651912978,308.43362482217344,308.43362482217344
2025-07-10 03:00:08.102025506,307.68358288192223,307.68358288192223
2025-07-10 03:00:08.552138034,306.95225421346225,306.95225421346225
2025-07-10 03:00:09.002250562,306.2393968611849,306.2393968611849
2025-07-10 03:00:09.452363090,305.5447688694811,305.5447688694811
2025-07-10 03:00:09.902475618,304.8681282827422,304.8681282827422
2025-07-10 03:00:10.352588147,304.2092331453593,304.2092331453593
2025-07-10 03:00:10.802700675,303.5678415017235,303.5678415017235
2025-07-10 03:00:11.252813203,302.943711396226,302.943711396226
2025-07-10 03:00:11.702925731,302.3366008732579,302.3366008732579
2025-07-10 03:00:12.153038259,301.74626797721044,301.74626797721044
2025-07-10 03:00:12.603150787,301.1724707524748,301.1724707524748
2025-07-10 03:00:13.053263315,300.61496724344187,300.61496724344187
2025-07-10 03:00:13.503375843,300.0735154945032,300.0735154945032
2025-07-10 03:00:13.953488372,299.5478735500497,299.5478735500497
2025-07-10 03:00:14.403600900,299.03779945447246,299.03779945447246
2025-07-10 03:00:14.853713428,298.54305125216297,298.54305125216297
2025-07-10 03:00:15.303825956,298.06338698751205,298.06338698751205
2025-07-10 03:00:15.753938484,297.598564704911,297.598564704911
2025-07-10 03:00:16.204051012,297.148342448751,297.148342448751
2025-07-10 03:00:16.654163540,296.712478263423,296.712478263423
2025-07-10 03:00:17.104276069,296.2907301933185,296.2907301933185
2025-07-10 03:00:17.554388597,295.88285628282847,295.88285628282847
2025-07-10 03:00:18.004501125,295.4886145763439,295.4886145763439
2025-07-10 03:00:18.454613653,295.1077631182564,295.1077631182564
2025-07-10 03:00:18.904726181,294.7400599529566,294.7400599529566
2025-07-10 03:00:19.354838709,294.3852631248359,294.3852631248359
2025-07-10 03:00:19.804951237,294.0431306782856,294.0431306782856
2025-07-10 03:00:20.255063765,293.7134206576966,293.7134206576966
2025-07-10 03:00:20.705176294,293.3958911074602,293.3958911074602
2025-07-10 03:00:21.155288822,293.0903000719675,293.0903000719675
2025-07-10 03:00:21.605401350,292.7964055956097,292.7964055956097
2025-07-10 03:00:22.055513878,292.513965722778,292.513965722778
2025-07-10 03:00:22.505626406,292.24273849786334,292.24273849786334
2025-07-10 03:00:22.955738934,291.9824819652572,291.9824819652572
2025-07-10 03:00:23.405851462,291.7329541693504,291.7329541693504
2025-07-10 03:00:23.855963990,291.4939131545344,291.4939131545344
2025-07-10 03:00:24.306076519,291.2651169652001,291.2651169652001
2025-07-10 03:00:24.756189047,291.0463236457389,291.0463236457389
2025-07-10 03:00:25.206301575,290.83729124054173,290.83729124054173
2025-07-10 03:00:25.656414103,290.637777794,290.637777794
2025-07-10 03:00:26.106526631,290.4475413505044,290.4475413505044
2025-07-10 03:00:26.556639159,290.26633995444666,290.26633995444666
2025-07-10 03:00:27.006751687,290.09393165021766,290.09393165021766
2025-07-10 03:00:27.456864216,289.9300744822083,289.9300744822083
2025-07-10 03:00:27.906976744,289.77452649481035,289.77452649481035
2025-07-10 03:00:28.357089272,289.62704573241444,289.62704573241444
2025-07-10 03:00:28.807201800,289.4873902394119,289.4873902394119
2025-07-10 03:00:29.257314328,289.355318060194,289.355318060194
2025-07-10 03:00:29.707426856,289.2305872391517,289.2305872391517
2025-07-10 03:00:30.157539384,289.11295582067623,289.11295582067623
2025-07-10 03:00:30.607651912,289.00218184915883,289.00218184915883
2025-07-10 03:00:31.057764441,288.8980233689906,288.8980233689906
