timestamp,actual,predicted,error
2025-07-10 03:00:00.000000000,68.8476,70.10478,-1.2571800000000053
2025-07-10 03:00:00.450112528,68.7882668793874,70.02054385195498,-1.2322769725675897
2025-07-10 03:00:00.900225056,68.73035856629932,69.93894560895961,-1.208587042660298
2025-07-10 03:00:01.350337584,68.67389915105733,69.86000667445256,-1.1861075233952363
2025-07-10 03:00:01.800450112,68.61891272398302,69.78374845187251,-1.1648357278894963
2025-07-10 03:00:02.250562640,68.5654233753979,69.7101923446581,-1.1447689692601983
2025-07-10 03:00:02.700675168,68.5134551956236,69.63935975624801,-1.1259045606244058
2025-07-10 03:00:03.150787696,68.46303227498167,69.5712720900809,-1.1082398150992248
2025-07-10 03:00:03.600900225,68.41417870379368,69.50595074959546,-1.0917720458017754
2025-07-10 03:00:04.051012753,68.3669185723812,69.44341713823032,-1.0764985658491213
2025-07-10 03:00:04.501125281,68.3212759710658,69.38369265942418,-1.0624166883583825
2025-07-10 03:00:04.951237809,68.2772749901691,69.32679871661573,-1.0495237264466226
2025-07-10 03:00:05.401350337,68.23493972001259,69.27275671324357,-1.037816993230976
2025-07-10 03:00:05.851462865,68.19429425091789,69.22158805274641,-1.0272938018285203
2025-07-10 03:00:06.301575393,68.15536267320655,69.1733141385629,-1.0179514653563473
2025-07-10 03:00:06.751687921,68.11816907720016,69.12795637413173,-1.009787296931563
2025-07-10 03:00:07.201800450,68.08273755322031,69.08553616289154,-1.0027986096712311
2025-07-10 03:00:07.651912978,68.04909219158851,69.04607490828103,-0.9969827166925143
2025-07-10 03:00:08.102025506,68.01725708262639,69.00959401373885,-0.9923369311124617
2025-07-10 03:00:08.552138034,67.9872563166555,68.97611488270367,-0.9888585660481652
2025-07-10 03:00:09.002250562,67.95911398399741,68.94565891861414,-0.986544934616731
2025-07-10 03:00:09.452363090,67.93285417497368,68.91824752490896,-0.9853933499352792
2025-07-10 03:00:09.902475618,67.90850097990592,68.89390210502678,-0.985401125120859
2025-07-10 03:00:10.352588147,67.88607848911566,68.87264406240624,-0.9865655732905765
2025-07-10 03:00:10.802700675,67.8656107929245,68.85449480048608,-0.9888840075615803
2025-07-10 03:00:11.252813203,67.84712198165398,68.8394757227049,-0.9923537410509198
2025-07-10 03:00:11.702925731,67.83063614562572,68.82760823250139,-0.9969720868756724
2025-07-10 03:00:12.153038259,67.81617737516122,68.8189137333142,-1.002736358152987
2025-07-10 03:00:12.603150787,67.80376976058211,68.81341362858205,-1.0096438679999409
2025-07-10 03:00:13.053263315,67.79343739220995,68.81112932174356,-1.017691929533612
2025-07-10 03:00:13.503375843,67.78520436036631,68.8120822162374,-1.026877855871092
2025-07-10 03:00:13.953488372,67.77909475537274,68.81629371550224,-1.0371989601295013
2025-07-10 03:00:14.403600900,67.77513266755085,68.82378522297678,-1.0486525554259316
2025-07-10 03:00:14.853713428,67.77334218722217,68.83457814209966,-1.061235954877489
2025-07-10 03:00:15.303825956,67.77374740470832,68.84869387630955,-1.074946471601237
2025-07-10 03:00:15.753938484,67.77637241033084,68.86615382904513,-1.0897814187142956
2025-07-10 03:00:16.204051012,67.78124129441127,68.88697940374503,-1.1057381093337568
2025-07-10 03:00:16.654163540,67.78837814727126,68.91119200384797,-1.1228138565767125
2025-07-10 03:00:17.104276069,67.79780705923233,68.9388130327926,-1.1410059735602687
2025-07-10 03:00:17.554388597,67.80955212061605,68.96986389401754,-1.1603117734014887
2025-07-10 03:00:18.004501125,67.823637421744,69.00436599096152,-1.1807285692175213
2025-07-10 03:00:18.454613653,67.84008705293776,69.04234072706316,-1.2022536741254015
2025-07-10 03:00:18.904726181,67.85892510451887,69.08380950576117,-1.2248844012422921
2025-07-10 03:00:19.354838709,67.88017566680895,69.1287937304942,-1.2486180636852424
2025-07-10 03:00:19.804951237,67.90386283012954,69.17731480470091,-1.2734519745713726
2025-07-10 03:00:20.255063765,67.93001068480221,69.22939413181999,-1.2993834470177745
2025-07-10 03:00:20.705176294,67.95864332114856,69.28505311529007,-1.3264097941415116
2025-07-10 03:00:21.155288822,67.98978482949013,69.34431315854985,-1.3545283290597183
2025-07-10 03:00:21.605401350,68.0234593001485,69.40719566503799,-1.3837363648894865
2025-07-10 03:00:22.055513878,68.05969082344525,69.47372203819315,-1.4140312147478937
2025-07-10 03:00:22.505626406,68.09850348970194,69.54391368145399,-1.445410191752046
2025-07-10 03:00:22.955738934,68.13992138924017,69.6177919982592,-1.4778706090190212
2025-07-10 03:00:23.405851462,68.18396861238146,69.69537839204743,-1.5114097796659678
