timestamp,actual,predicted
2025-07-10 03:00:00.000000000,74.07772764672715,74.07772764672715
2025-07-10 03:00:00.450112528,74.22275468586372,74.22275468586372
2025-07-10 03:00:00.900225056,74.36316744495994,74.36316744495994
2025-07-10 03:00:01.350337584,74.49901614968972,74.49901614968972
2025-07-10 03:00:01.800450112,74.63035102572705,74.63035102572705
2025-07-10 03:00:02.250562640,74.75722229874584,74.75722229874584
2025-07-10 03:00:02.700675168,74.87968019441999,74.87968019441999
2025-07-10 03:00:03.150787696,74.99777493842348,74.99777493842348
2025-07-10 03:00:03.600900225,75.1115567564302,75.1115567564302
2025-07-10 03:00:04.051012753,75.22107587411416,75.22107587411416
2025-07-10 03:00:04.501125281,75.32638251714923,75.32638251714923
2025-07-10 03:00:04.951237809,75.42752691120933,75.42752691120933
2025-07-10 03:00:05.401350337,75.52455928196844,75.52455928196844
2025-07-10 03:00:05.851462865,75.61752985510051,75.61752985510051
2025-07-10 03:00:06.301575393,75.7064888562794,75.7064888562794
2025-07-10 03:00:06.751687921,75.79148651117913,75.79148651117913
2025-07-10 03:00:07.201800450,75.87257304547354,75.87257304547354
2025-07-10 03:00:07.651912978,75.94979868483664,75.94979868483664
2025-07-10 03:00:08.102025506,76.02321365494234,76.02321365494234
2025-07-10 03:00:08.552138034,76.09286818146455,76.09286818146455
2025-07-10 03:00:09.002250562,76.15881249007728,76.15881249007728
2025-07-10 03:00:09.452363090,76.22109680645438,76.22109680645438
2025-07-10 03:00:09.902475618,76.27977135626982,76.27977135626982
2025-07-10 03:00:10.352588147,76.33488636519755,76.33488636519755
2025-07-10 03:00:10.802700675,76.38649205891146,76.38649205891146
2025-07-10 03:00:11.252813203,76.43463866308552,76.43463866308552
2025-07-10 03:00:11.702925731,76.47937640339366,76.47937640339366
2025-07-10 03:00:12.153038259,76.52075550550981,76.52075550550981
2025-07-10 03:00:12.603150787,76.55882619510791,76.55882619510791
2025-07-10 03:00:13.053263315,76.59363869786185,76.59363869786185
2025-07-10 03:00:13.503375843,76.62524323944564,76.62524323944564
2025-07-10 03:00:13.953488372,76.65369004553315,76.65369004553315
2025-07-10 03:00:14.403600900,76.67902934179835,76.67902934179835
2025-07-10 03:00:14.853713428,76.70131135391519,76.70131135391519
2025-07-10 03:00:15.303825956,76.72058630755754,76.72058630755754
2025-07-10 03:00:15.753938484,76.7369044283994,76.7369044283994
2025-07-10 03:00:16.204051012,76.75031594211467,76.75031594211467
2025-07-10 03:00:16.654163540,76.76087107437726,76.76087107437726
2025-07-10 03:00:17.104276069,76.76862005086119,76.76862005086119
2025-07-10 03:00:17.554388597,76.77361309724031,76.77361309724031
2025-07-10 03:00:18.004501125,76.77590043918856,76.77590043918856
2025-07-10 03:00:18.454613653,76.77553230237996,76.77553230237996
2025-07-10 03:00:18.904726181,76.77255891248834,76.77255891248834
2025-07-10 03:00:19.354838709,76.76703049518768,76.76703049518768
2025-07-10 03:00:19.804951237,76.75899727615194,76.75899727615194
2025-07-10 03:00:20.255063765,76.748509481055,76.748509481055
2025-07-10 03:00:20.705176294,76.73561733557084,76.73561733557084
2025-07-10 03:00:21.155288822,76.72037106537336,76.72037106537336
2025-07-10 03:00:21.605401350,76.7028208961365,76.7028208961365
2025-07-10 03:00:22.055513878,76.68301705353423,76.68301705353423
2025-07-10 03:00:22.505626406,76.66100976324041,76.66100976324041
2025-07-10 03:00:22.955738934,76.63684925092909,76.63684925092909
2025-07-10 03:00:23.405851462,76.61058574227408,76.61058574227408
2025-07-10 03:00:23.855963990,76.58226946294941,76.58226946294941
2025-07-10 03:00:24.306076519,76.55195063862895,76.55195063862895
2025-07-10 03:00:24.756189047,76.51967949498668,76.51967949498668
2025-07-10 03:00:25.206301575,76.48550625769649,76.48550625769649
2025-07-10 03:00:25.656414103,76.44948115243236,76.44948115243236
2025-07-10 03:00:26.106526631,76.41165440486816,76.41165440486816
2025-07-10 03:00:26.556639159,76.3720762406779,76.3720762406779
2025-07-10 03:00:27.006751687,76.3307968855355,76.3307968855355
2025-07-10 03:00:27.456864216,76.28786656511483,76.28786656511483
2025-07-10 03:00:27.906976744,76.24333550508992,76.24333550508992
2025-07-10 03:00:28.357089272,76.19725393113461,76.19725393113461
2025-07-10 03:00:28.807201800,76.1496720689229,76.1496720689229
2025-07-10 03:00:29.257314328,76.10064014412868,76.10064014412868
2025-07-10 03:00:29.707426856,76.05020838242594,76.05020838242594
2025-07-10 03:00:30.157539384,75.99842700948857,75.99842700948857
2025-07-10 03:00:30.607651912,75.9453462509905,75.9453462509905
2025-07-10 03:00:31.057764441,75.89101633260567,75.89101633260567
2025-07-10 03:00:31.507876969,75.83548748000806,75.83548748000806
2025-07-10 03:00:31.957989497,75.77880991887154,75.77880991887154
2025-07-10 03:00:32.408102025,75.72103387487009,75.72103387487009
2025-07-10 03:00:32.858214553,75.66220957367761,75.66220957367761
2025-07-10 03:00:33.308327081,75.60238724096807,75.60238724096807
2025-07-10 03:00:33.758439609,75.54161710241537,75.54161710241537
2025-07-10 03:00:34.208552138,75.47994938369347,75.47994938369347
2025-07-10 03:00:34.658664666,75.41743431047627,75.41743431047627
2025-07-10 03:00:35.108777194,75.35412210843776,75.35412210843776
2025-07-10 03:00:35.558889722,75.29006300325182,75.29006300325182
2025-07-10 03:00:36.009002250,75.22530722059241,75.22530722059241
2025-07-10 03:00:36.459114778,75.15990498613347,75.15990498613347
2025-07-10 03:00:36.909227306,75.09390652554893,75.09390652554893
2025-07-10 03:00:37.359339834,75.0273620645127,75.0273620645127
2025-07-10 03:00:37.809452363,74.96032182869874,74.96032182869874
2025-07-10 03:00:38.259564891,74.892836043781,74.892836043781
2025-07-10 03:00:38.709677419,74.82495493543335,74.82495493543335
2025-07-10 03:00:39.159789947,74.75672872932982,74.75672872932982
2025-07-10 03:00:39.609902475,74.68820765114425,74.68820765114425
2025-07-10 03:00:40.060015003,74.61944192655064,74.61944192655064
2025-07-10 03:00:40.510127531,74.55048178122289,74.55048178122289
2025-07-10 03:00:40.960240060,74.48137744083495,74.48137744083495
2025-07-10 03:00:41.410352588,74.41217913106073,74.41217913106073
2025-07-10 03:00:41.860465116,74.34293707757419,74.34293707757419
2025-07-10 03:00:42.310577644,74.27370150604926,74.27370150604926
2025-07-10 03:00:42.760690172,74.20452264215989,74.20452264215989
2025-07-10 03:00:43.210802700,74.13545071157998,74.13545071157998
2025-07-10 03:00:43.660915228,74.06653593998347,74.06653593998347
2025-07-10 03:00:44.111027756,73.99782855304431,73.99782855304431
2025-07-10 03:00:44.561140285,73.92937877643644,73.92937877643644
2025-07-10 03:00:45.011252813,73.86123683583376,73.86123683583376
2025-07-10 03:00:45.461365341,73.79345295691024,73.79345295691024
2025-07-10 03:00:45.911477869,73.72607736533982,73.72607736533982
2025-07-10 03:00:46.361590397,73.65916028679639,73.65916028679639
2025-07-10 03:00:46.811702925,73.59275194695392,73.59275194695392
2025-07-10 03:00:47.261815453,73.52690257148635,73.52690257148635
2025-07-10 03:00:47.711927981,73.46166238606757,73.46166238606757
2025-07-10 03:00:48.162040510,73.39708161637155,73.39708161637155
2025-07-10 03:00:48.612153038,73.33321048807224,73.33321048807224
2025-07-10 03:00:49.062265566,73.27009922684351,73.27009922684351
2025-07-10 03:00:49.512378094,73.20779805835936,73.20779805835936
2025-07-10 03:00:49.962490622,73.1463572082937,73.1463572082937
2025-07-10 03:00:50.412603150,73.08582690232045,73.08582690232045
2025-07-10 03:00:50.862715678,73.02625736611358,73.02625736611358
2025-07-10 03:00:51.312828207,72.967698825347,72.967698825347
2025-07-10 03:00:51.762940735,72.91020150569464,72.91020150569464
2025-07-10 03:00:52.213053263,72.85381563283045,72.85381563283045
2025-07-10 03:00:52.663165791,72.79859143242834,72.79859143242834
2025-07-10 03:00:53.113278319,72.7445791301623,72.7445791301623
2025-07-10 03:00:53.563390847,72.69182895170616,72.69182895170616
2025-07-10 03:00:54.013503375,72.64039112273396,72.64039112273396
2025-07-10 03:00:54.463615903,72.5903158689196,72.5903158689196
2025-07-10 03:00:54.913728432,72.54165341593698,72.54165341593698
2025-07-10 03:00:55.363840960,72.49445398946008,72.49445398946008
2025-07-10 03:00:55.813953488,72.44876781516281,72.44876781516281
2025-07-10 03:00:56.264066016,72.4046451187056,72.4046451187056
2025-07-10 03:00:56.714178544,72.36213564011986,72.36213564011986
2025-07-10 03:00:57.164291072,72.32128735057331,72.32128735057331
2025-07-10 03:00:57.614403600,72.28214781861286,72.28214781861286
2025-07-10 03:00:58.064516129,72.24476461278537,72.24476461278537
2025-07-10 03:00:58.514628657,72.20918530163779,72.20918530163779
2025-07-10 03:00:58.964741185,72.17545745371699,72.17545745371699
2025-07-10 03:00:59.414853713,72.14362863756988,72.14362863756988
2025-07-10 03:00:59.864966241,72.11374642174334,72.11374642174334
2025-07-10 03:01:00.315078769,72.08585837478431,72.08585837478431
2025-07-10 03:01:00.765191297,72.06001206523966,72.06001206523966
2025-07-10 03:01:01.215303825,72.03625506165629,72.03625506165629
2025-07-10 03:01:01.665416354,72.01463493258112,72.01463493258112
2025-07-10 03:01:02.115528882,71.99519924656104,71.99519924656104
2025-07-10 03:01:02.565641410,71.97799557214294,71.97799557214294
2025-07-10 03:01:03.015753938,71.96307147787377,71.96307147787377
2025-07-10 03:01:03.465866466,71.95047453230036,71.95047453230036
2025-07-10 03:01:03.915978994,71.94025230396964,71.94025230396964
2025-07-10 03:01:04.366091522,71.93245236142853,71.93245236142853
2025-07-10 03:01:04.816204051,71.9271222732239,71.9271222732239
2025-07-10 03:01:05.266316579,71.92430960790267,71.92430960790267
2025-07-10 03:01:05.716429107,71.92406193401173,71.92406193401173
2025-07-10 03:01:06.166541635,71.926426820098,71.926426820098
2025-07-10 03:01:06.616654163,71.93145183470835,71.93145183470835
2025-07-10 03:01:07.066766691,71.93918454638971,71.93918454638971
2025-07-10 03:01:07.516879219,71.94967252368896,71.94967252368896
2025-07-10 03:01:07.966991747,71.962963335153,71.962963335153
2025-07-10 03:01:08.417104276,71.97910454932874,71.97910454932874
2025-07-10 03:01:08.867216804,71.99814373476309,71.99814373476309
2025-07-10 03:01:09.317329332,72.02012846000292,72.02012846000292
2025-07-10 03:01:09.767441860,72.04510629359515,72.04510629359515
2025-07-10 03:01:10.217554388,72.07312480408667,72.07312480408667
2025-07-10 03:01:10.667666916,72.10423156002442,72.10423156002442
2025-07-10 03:01:11.117779444,72.13847412995526,72.13847412995526
2025-07-10 03:01:11.567891972,72.1759000824261,72.1759000824261
2025-07-10 03:01:12.018004501,72.21655698598384,72.21655698598384
2025-07-10 03:01:12.468117029,72.26049240917537,72.26049240917537
2025-07-10 03:01:12.918229557,72.30775392054761,72.30775392054761
2025-07-10 03:01:13.368342085,72.35838908864746,72.35838908864746
2025-07-10 03:01:13.818454613,72.4124454820218,72.4124454820218
2025-07-10 03:01:14.268567141,72.46997066921756,72.46997066921756
2025-07-10 03:01:14.718679669,72.5310122187816,72.5310122187816
2025-07-10 03:01:15.168792198,72.59561769926086,72.59561769926086
2025-07-10 03:01:15.618904726,72.66383467920224,72.66383467920224
2025-07-10 03:01:16.069017254,72.7357107271526,72.7357107271526
2025-07-10 03:01:16.519129782,72.81129341165887,72.81129341165887
2025-07-10 03:01:16.969242310,72.89063030126795,72.89063030126795
2025-07-10 03:01:17.419354838,72.97376896452676,72.97376896452676
2025-07-10 03:01:17.869467366,73.06075696998215,73.06075696998215
2025-07-10 03:01:18.319579894,73.15164188618105,73.15164188618105
2025-07-10 03:01:18.769692423,73.24647128167037,73.24647128167037
2025-07-10 03:01:19.219804951,73.345292724997,73.345292724997
2025-07-10 03:01:19.669917479,73.44815378470781,73.44815378470781
2025-07-10 03:01:20.120030007,73.55510202934977,73.55510202934977
2025-07-10 03:01:20.570142535,73.66618502746972,73.66618502746972
2025-07-10 03:01:21.020255063,73.78145034761458,73.98483276367188
2025-07-10 03:01:21.470367591,73.90094555833126,74.09675598144531
2025-07-10 03:01:21.920480120,74.02471822816663,74.20551300048828
2025-07-10 03:01:22.370592648,74.15281592566762,74.31652069091797
2025-07-10 03:01:22.820705176,74.28528621938115,74.41632080078125
2025-07-10 03:01:23.270817704,74.42217667785407,74.51199340820312
2025-07-10 03:01:23.720930232,74.5635348696333,74.59825897216797
2025-07-10 03:01:24.171042760,74.70940836326575,74.66919708251953
2025-07-10 03:01:24.621155288,74.85983843828213,74.71355438232422
2025-07-10 03:01:25.071267816,75.01474920430371,74.74036407470703
2025-07-10 03:01:25.521380345,75.17396109554787,74.74835968017578
2025-07-10 03:01:25.971492873,75.33729096879006,74.7647705078125
2025-07-10 03:01:26.421605401,75.50455568080581,75.0614242553711
2025-07-10 03:01:26.871717929,75.67557208837064,75.71047973632812
2025-07-10 03:01:27.321830457,75.85015704826003,75.9015884399414
2025-07-10 03:01:27.771942985,76.0281274172495,76.00785064697266
2025-07-10 03:01:28.222055513,76.20930005211456,76.11608123779297
2025-07-10 03:01:28.672168042,76.3934918096307,76.23319244384766
2025-07-10 03:01:29.122280570,76.58051954657346,76.37381744384766
2025-07-10 03:01:29.572393098,76.77020011971833,76.51925659179688
2025-07-10 03:01:30.022505626,76.96235038584078,76.68984985351562
2025-07-10 03:01:30.472618154,77.15678720171637,76.86072540283203
