timestamp,actual,predicted,error
2025-07-10 03:00:00.000000000,43.77526,44.70512,-0.9298599999999979
2025-07-10 03:00:00.450112528,43.77680200021444,44.69522288600487,-0.9184208857904324
2025-07-10 03:00:00.900225056,43.77974461227844,44.689052708358716,-0.9093080960802737
2025-07-10 03:00:01.350337584,43.78407267971568,44.68654614856362,-0.9024734688479441
2025-07-10 03:00:01.800450112,43.78977104604979,44.68763988812174,-0.8978688420719436
2025-07-10 03:00:02.250562640,43.796824554804395,44.69227060853512,-0.8954460537307227
2025-07-10 03:00:02.700675168,43.80521804950314,44.700374991305914,-0.8951569418027745
2025-07-10 03:00:03.150787696,43.81493637366967,44.711889717936195,-0.8969533442665281
2025-07-10 03:00:03.600900225,43.82596437082761,44.726751469928104,-0.9007870991004907
2025-07-10 03:00:04.051012753,43.838286884500626,44.74489692878372,-0.9066100442830916
2025-07-10 03:00:04.501125281,43.85188875821233,44.76626277600517,-0.9143740177928379
2025-07-10 03:00:04.951237809,43.866754835486404,44.79078569309456,-0.9240308576081588
2025-07-10 03:00:05.401350337,43.88286995984643,44.818402361553986,-0.9355324017075546
2025-07-10 03:00:05.851462865,43.9002189748161,44.84904946288557,-0.9488304880694685
2025-07-10 03:00:06.301575393,43.918786723919006,44.8826636785914,-0.9638769546723935
2025-07-10 03:00:06.751687921,43.93855805067883,44.9191816901736,-0.9806236394947732
2025-07-10 03:00:07.201800450,43.95951779861918,44.95854017913428,-0.9990223805151004
2025-07-10 03:00:07.651912978,43.98165081126373,45.000675826975524,-1.0190250157117973
2025-07-10 03:00:08.102025506,44.00494193213608,45.04552531519947,-1.0405833830633924
2025-07-10 03:00:08.552138034,44.0293760047599,45.09302532530822,-1.063649320548322
2025-07-10 03:00:09.002250562,44.054937872658826,45.14311253880387,-1.0881746661450435
2025-07-10 03:00:09.452363090,44.08161237935648,45.19572363718853,-1.1141112578320502
2025-07-10 03:00:09.902475618,44.10938436837652,45.2507953019643,-1.1414109335877853
2025-07-10 03:00:10.352588147,44.13823868324256,45.308264214633304,-1.170025531390742
2025-07-10 03:00:10.802700675,44.16816016747829,45.368067056697654,-1.1999068892193634
2025-07-10 03:00:11.252813203,44.1991336646073,45.43014050965944,-1.2310068450521356
2025-07-10 03:00:11.702925731,44.231144018153245,45.49442125502077,-1.2632772368675234
2025-07-10 03:00:12.153038259,44.264176071639774,45.560845974283744,-1.2966699026439699
2025-07-10 03:00:12.603150787,44.298214668590525,45.62935134895051,-1.3311366803599824
2025-07-10 03:00:13.053263315,44.33324465252913,45.69987406052313,-1.3666294079939973
2025-07-10 03:00:13.503375843,44.36925086697922,45.77235079050374,-1.4030999235245147
2025-07-10 03:00:13.953488372,44.40621815546445,45.84671822039442,-1.4405000649299708
2025-07-10 03:00:14.403600900,44.444131361508475,45.92291303169731,-1.4787816701888374
2025-07-10 03:00:14.853713428,44.48297532863489,46.000871905914515,-1.5178965772796218
2025-07-10 03:00:15.303825956,44.52273490036739,46.08053152454813,-1.5577966241807388
2025-07-10 03:00:15.753938484,44.56339492022958,46.16182856910025,-1.5984336488706745
2025-07-10 03:00:16.204051012,44.60494023174508,46.244699721073,-1.6397594893279148
2025-07-10 03:00:16.654163540,44.64735567843759,46.32908166196849,-1.681725983530896
2025-07-10 03:00:17.104276069,44.690626103830695,46.41491107328881,-1.7242849694581182
2025-07-10 03:00:17.554388597,44.734736351448056,46.50212463653609,-1.7673882850880318
2025-07-10 03:00:18.004501125,44.77967126481333,46.59065903321243,-1.8109877683991016
2025-07-10 03:00:18.454613653,44.82541568745012,46.68045094481992,-1.8550352573697992
2025-07-10 03:00:18.904726181,44.87195446288208,46.771437052860676,-1.8994825899785965
2025-07-10 03:00:19.354838709,44.919272434632866,46.86355403883684,-1.9442816042039723
